ComboCode,ComboName,Favoured,NewPrice,Support
"[187, 190]","['CHIPS', 'OREO']",LL,27.0,0.000145474743601
"[186, 134]","['CHI SOOP', 'Plain Maggi']",LL,29.7,0.000145474743601
"[128, 15, 156]","['Chese Toast', 'DAIRY MILK@35', 'DEW MIX']",HLH,84.0,0.000145474743601
"[151, 12, 134]","['Butter Naan', 'Pasta', 'Plain Maggi']",LHL,53.2,0.000145474743601
"[146, 157]","['Butter Chicken', 'SLICE 600ML']",HL,105.3,0.000145474743601
"[151, 136]","['Butter Naan', 'Paneer Maggi']",LL,33.3,0.000145474743601
"[139, 12, 154]","['Veg Rice', 'Pasta', 'Ice Cream Shake']",LHH,68.1333333333,0.000145474743601
"[173, 142]","['FUNGAMA', 'Chicken Sandwich']",LH,63.0,0.000145474743601
"[170, 141]","['REAL ', 'Chicken Rice']",HL,54.0,0.000145474743601
"[19, 21]","['5* CRUNCHY', 'BOURNVILLE']",LL,45.0,0.000145474743601
"[128, 146, 151, 76]","['Chese Toast', 'Butter Chicken', 'Butter Naan', 'COKE MIX 600 ML']",HHLH,147.25,0.000145474743601
"[176, 93]","['OREO', 'MAZZA PET 600 ML']",LL,55.8,0.000145474743601
"[2, 108, 123]","['Veg Petty', 'BINOG CHIP @20', 'Pastry']",LHL,33.6,0.000145474743601
"[160, 124]","['BHELPURI', 'Chese Burger']",LH,45.0,0.000145474743601
"[161, 170]","['SINGLE SCOOP', 'REAL ']",LH,28.8,0.000145474743601
"[139, 161]","['Veg Rice', 'SINGLE SCOOP']",LL,29.7,0.000145474743601
"[188, 170]","['SAMOSA CHAT', 'REAL ']",LH,34.2,0.000145474743601
"[76, 26, 107]","['COKE MIX 600 ML', 'CAKE SANDWICH', 'BINOG CHIP @10']",HLH,44.8,0.000145474743601
"[76, 139, 154]","['COKE MIX 600 ML', 'Veg Rice', 'Ice Cream Shake']",HLH,70.9333333333,0.000145474743601
"[129, 22]","['Plain Dosa', 'SNICKERS SNACK ']",LL,27.9,0.000145474743601
"[18, 154, 76]","['DAIRY MILK SILKY', 'Ice Cream Shake', 'COKE MIX 600 ML']",LHH,102.666666667,0.000145474743601
"[154, 169, 141]","['Ice Cream Shake', 'PULPY ORANGE', 'Chicken Rice']",HHL,81.2,0.000145474743601
"[188, 156]","['SAMOSA CHAT', 'DEW MIX']",LH,43.2,0.000145474743601
"[128, 184]","['Chese Toast', 'DAIRY MILK']",HL,45.0,0.000145474743601
"[100, 135]","['DUKE WAFFY BISCUIT', 'Fried Maggi']",LL,50.4,0.000145474743601
"[128, 76, 156]","['Chese Toast', 'COKE MIX 600 ML', 'DEW MIX']",HHH,82.1333333333,0.000145474743601
"[151, 164, 12, 154]","['Butter Naan', 'KADHAI PANEER', 'Pasta', 'Ice Cream Shake']",LHHH,137.75,0.000138862255255
"[107, 16]","['BINOG CHIP @10', 'PERK / DAIRY MILK']",HL,13.5,0.000138862255255
"[151, 164, 154, 134]","['Butter Naan', 'KADHAI PANEER', 'Ice Cream Shake', 'Plain Maggi']",LHHL,123.5,0.000138862255255
"[128, 76, 154, 134]","['Chese Toast', 'COKE MIX 600 ML', 'Ice Cream Shake', 'Plain Maggi']",HHHL,90.25,0.000138862255255
"[151, 164, 148, 76]","['Butter Naan', 'KADHAI PANEER', 'Tandury Chicken 1/2', 'COKE MIX 600 ML']",LHHH,205.2,0.000138862255255
"[132, 107]","['Onion Uttapam', 'BINOG CHIP @10']",LH,27.9,0.000138862255255
"[164, 76, 169]","['KADHAI PANEER', 'COKE MIX 600 ML', 'PULPY ORANGE']",HHH,129.733333333,0.000138862255255
"[19, 100]","['5* CRUNCHY', 'DUKE WAFFY BISCUIT']",LL,49.5,0.000138862255255
"[1, 124]","['Samosa', 'Chese Burger']",LH,28.8,0.000138862255255
"[164, 154, 156]","['KADHAI PANEER', 'Ice Cream Shake', 'DEW MIX']",HHH,124.133333333,0.000138862255255
"[151, 164, 161]","['Butter Naan', 'KADHAI PANEER', 'SINGLE SCOOP']",LHL,98.0,0.000138862255255
"[107, 171]","['BINOG CHIP @10', 'PULPY LEMON']",HL,27.0,0.000138862255255
"[164, 76, 148]","['KADHAI PANEER', 'COKE MIX 600 ML', 'Tandury Chicken 1/2']",HHH,190.4,0.000138862255255
"[146, 164, 169]","['Butter Chicken', 'KADHAI PANEER', 'PULPY ORANGE']",HHH,178.266666667,0.000138862255255
"[128, 76, 22]","['Chese Toast', 'COKE MIX 600 ML', 'SNICKERS SNACK ']",HHL,68.1333333333,0.000138862255255
"[146, 164, 139]","['Butter Chicken', 'KADHAI PANEER', 'Veg Rice']",HHL,174.533333333,0.000138862255255
"[108, 105]","['BINOG CHIP @20', 'DARK FANTASY@25']",HL,40.5,0.000138862255255
"[128, 164, 134]","['Chese Toast', 'KADHAI PANEER', 'Plain Maggi']",HHL,112.933333333,0.000138862255255
"[76, 130, 135]","['COKE MIX 600 ML', 'Masala Dosa', 'Fried Maggi']",HHL,70.0,0.000138862255255
"[2, 188, 123]","['Veg Petty', 'SAMOSA CHAT', 'Pastry']",LLL,31.7333333333,0.000138862255255
"[151, 164, 169, 76]","['Butter Naan', 'KADHAI PANEER', 'PULPY ORANGE', 'COKE MIX 600 ML']",LHHH,143.45,0.000138862255255
"[166, 156]","['CHILLI PANEER', 'DEW MIX']",LH,103.5,0.000138862255255
"[151, 123]","['Butter Naan', 'Pastry']",LL,18.0,0.000138862255255
"[167, 168]","['LITTLE HEARTS', 'BRT CAKES']",LL,33.3,0.000138862255255
"[19, 25]","['5* CRUNCHY', 'CHCO PIE']",LL,27.0,0.000138862255255
"[76, 163]","['COKE MIX 600 ML', 'TROPICANA']",HL,47.7,0.000138862255255
"[50, 156]","['BIS GD PISTA @20', 'DEW MIX']",LH,45.0,0.000138862255255
"[26, 190]","['CAKE SANDWICH', 'OREO']",LL,18.0,0.000138862255255
"[190, 48]","['OREO', 'BIS GD CASHEW @10']",LL,22.5,0.000138862255255
"[138, 50]","['Paneer Franky', 'BIS GD PISTA @20']",HL,37.8,0.000138862255255
"[146, 188]","['Butter Chicken', 'SAMOSA CHAT']",HL,92.7,0.000138862255255
"[167, 161]","['LITTLE HEARTS', 'SINGLE SCOOP']",LL,19.8,0.000138862255255
"[76, 107, 141]","['COKE MIX 600 ML', 'BINOG CHIP @10', 'Chicken Rice']",HHL,77.4666666667,0.000138862255255
"[25, 138]","['CHCO PIE', 'Paneer Franky']",LH,28.8,0.000138862255255
"[176, 170]","['OREO', 'REAL ']",LH,45.0,0.000138862255255
"[187, 170]","['CHIPS', 'REAL ']",LH,31.5,0.000138862255255
"[74, 160]","['COKE CAN 300 ML', 'BHELPURI']",LL,45.0,0.000138862255255
"[168, 160]","['BRT CAKES', 'BHELPURI']",LL,46.8,0.000138862255255
"[128, 98]","['Chese Toast', 'BIKANO NAMKEEN']",HL,31.5,0.000138862255255
"[177, 155]","['CHILLY CHICKEN ', 'PEPSI 600ML']",HL,109.8,0.000138862255255
"[26, 20]","['CAKE SANDWICH', '5*']",LL,27.0,0.000138862255255
"[154, 161, 156]","['Ice Cream Shake', 'SINGLE SCOOP', 'DEW MIX']",HLH,59.7333333333,0.00013224976691
"[139, 169, 134]","['Veg Rice', 'PULPY ORANGE', 'Plain Maggi']",LHL,56.9333333333,0.00013224976691
"[138, 187]","['Paneer Franky', 'CHIPS']",HL,33.3,0.00013224976691
"[1, 193]","['Samosa', 'COKE CAN']",LL,22.5,0.00013224976691
"[15, 190]","['DAIRY MILK@35', 'OREO']",LL,45.0,0.00013224976691
"[26, 161]","['CAKE SANDWICH', 'SINGLE SCOOP']",LL,15.3,0.00013224976691
"[51, 160]","['BIS JAM TREAT @15', 'BHELPURI']",LL,36.0,0.00013224976691
"[132, 170]","['Onion Uttapam', 'REAL ']",LH,36.9,0.00013224976691
"[139, 154, 134]","['Veg Rice', 'Ice Cream Shake', 'Plain Maggi']",LHL,54.1333333333,0.00013224976691
"[128, 151, 164, 134]","['Chese Toast', 'Butter Naan', 'KADHAI PANEER', 'Plain Maggi']",HLHL,126.35,0.00013224976691
"[169, 4]","['PULPY ORANGE', 'Veg Burger']",HL,41.4,0.00013224976691
"[130, 155, 154]","['Masala Dosa', 'PEPSI 600ML', 'Ice Cream Shake']",HLH,65.3333333333,0.00013224976691
"[188, 193]","['SAMOSA CHAT', 'COKE CAN']",LL,32.4,0.00013224976691
"[128, 160, 154]","['Chese Toast', 'BHELPURI', 'Ice Cream Shake']",HLH,67.2,0.00013224976691
"[21, 135]","['BOURNVILLE', 'Fried Maggi']",LL,45.9,0.00013224976691
"[1, 129]","['Samosa', 'Plain Dosa']",LL,20.7,0.00013224976691
"[128, 25, 76]","['Chese Toast', 'CHCO PIE', 'COKE MIX 600 ML']",HLH,63.4666666667,0.00013224976691
"[76, 136]","['COKE MIX 600 ML', 'Paneer Maggi']",HL,52.2,0.00013224976691
"[154, 157, 169]","['Ice Cream Shake', 'SLICE 600ML', 'PULPY ORANGE']",HLH,73.7333333333,0.00013224976691
"[128, 76, 170]","['Chese Toast', 'COKE MIX 600 ML', 'REAL ']",HHH,72.8,0.00013224976691
"[170, 154, 169]","['REAL ', 'Ice Cream Shake', 'PULPY ORANGE']",HHH,62.5333333333,0.00013224976691
"[123, 163]","['Pastry', 'TROPICANA']",LL,25.2,0.00013224976691
"[46, 134]","['BOURBONE@18', 'Plain Maggi']",LL,29.7,0.00013224976691
"[176, 20]","['OREO', '5*']",LL,49.5,0.00013224976691
"[176, 25]","['OREO', 'CHCO PIE']",LL,36.0,0.00013224976691
"[15, 105]","['DAIRY MILK@35', 'DARK FANTASY@25']",LL,54.0,0.00013224976691
"[130, 154, 148]","['Masala Dosa', 'Ice Cream Shake', 'Tandury Chicken 1/2']",HHH,124.133333333,0.00013224976691
"[76, 154, 170]","['COKE MIX 600 ML', 'Ice Cream Shake', 'REAL ']",HHH,70.0,0.00013224976691
"[151, 76, 130]","['Butter Naan', 'COKE MIX 600 ML', 'Masala Dosa']",LHH,61.6,0.00013224976691
"[164, 138]","['KADHAI PANEER', 'Paneer Franky']",HH,92.7,0.00013224976691
"[76, 26, 154]","['COKE MIX 600 ML', 'CAKE SANDWICH', 'Ice Cream Shake']",HLH,56.0,0.00013224976691
"[151, 173]","['Butter Naan', 'FUNGAMA']",LL,51.3,0.00013224976691
"[151, 155, 169]","['Butter Naan', 'PEPSI 600ML', 'PULPY ORANGE']",LLH,59.7333333333,0.00013224976691
"[128, 142, 169]","['Chese Toast', 'Chicken Sandwich', 'PULPY ORANGE']",HHH,70.0,0.00013224976691
"[151, 14]","['Butter Naan', '5STAR']",LL,19.8,0.00013224976691
"[76, 15, 107]","['COKE MIX 600 ML', 'DAIRY MILK@35', 'BINOG CHIP @10']",HLH,72.8,0.00013224976691
"[1, 93]","['Samosa', 'MAZZA PET 600 ML']",LL,35.1,0.00013224976691
"[129, 161]","['Plain Dosa', 'SINGLE SCOOP']",LL,25.2,0.00013224976691
"[156, 107, 154]","['DEW MIX', 'BINOG CHIP @10', 'Ice Cream Shake']",HHH,57.8666666667,0.00013224976691
"[76, 169, 135]","['COKE MIX 600 ML', 'PULPY ORANGE', 'Fried Maggi']",HHL,73.7333333333,0.00013224976691
"[146, 151, 164, 169]","['Butter Chicken', 'Butter Naan', 'KADHAI PANEER', 'PULPY ORANGE']",HLHH,192.85,0.00013224976691
"[108, 14]","['BINOG CHIP @20', '5STAR']",HL,27.0,0.00013224976691
"[146, 154, 169]","['Butter Chicken', 'Ice Cream Shake', 'PULPY ORANGE']",HHH,123.2,0.00013224976691
"[18, 140]","['DAIRY MILK SILKY', 'Egg Rice']",LL,72.9,0.00013224976691
"[1, 108]","['Samosa', 'BINOG CHIP @20']",LH,24.3,0.00013224976691
"[193, 140]","['COKE CAN', 'Egg Rice']",LL,39.6,0.00013224976691
"[130, 151, 12]","['Masala Dosa', 'Butter Naan', 'Pasta']",HLH,58.8,0.00013224976691
"[146, 148, 156]","['Butter Chicken', 'Tandury Chicken 1/2', 'DEW MIX']",HHH,191.333333333,0.00013224976691
"[76, 169, 140]","['COKE MIX 600 ML', 'PULPY ORANGE', 'Egg Rice']",HHL,78.4,0.00013224976691
"[26, 14]","['CAKE SANDWICH', '5STAR']",LL,13.5,0.00013224976691
"[76, 142, 141]","['COKE MIX 600 ML', 'Chicken Sandwich', 'Chicken Rice']",HHL,91.4666666667,0.00013224976691
"[151, 76, 139]","['Butter Naan', 'COKE MIX 600 ML', 'Veg Rice']",LHL,61.6,0.00013224976691
"[1, 25]","['Samosa', 'CHCO PIE']",LL,15.3,0.00013224976691
"[166, 155]","['CHILLI PANEER', 'PEPSI 600ML']",LL,100.8,0.00013224976691
"[138, 154, 156]","['Paneer Franky', 'Ice Cream Shake', 'DEW MIX']",HHH,69.0666666667,0.00013224976691
"[129, 15]","['Plain Dosa', 'DAIRY MILK@35']",LL,45.9,0.00013224976691
"[159, 76]","['MYCAN', 'COKE MIX 600 ML']",LH,47.7,0.00013224976691
"[128, 139, 169]","['Chese Toast', 'Veg Rice', 'PULPY ORANGE']",HLH,66.2666666667,0.00013224976691
"[146, 151, 157]","['Butter Chicken', 'Butter Naan', 'SLICE 600ML']",HLL,120.4,0.00013224976691
"[108, 154, 134]","['BINOG CHIP @20', 'Ice Cream Shake', 'Plain Maggi']",HHL,53.2,0.00013224976691
"[128, 138, 155]","['Chese Toast', 'Paneer Franky', 'PEPSI 600ML']",HHL,69.0666666667,0.00013224976691
"[2, 152]","['Veg Petty', 'Banana Shake']",LL,20.7,0.00013224976691
"[151, 124, 154]","['Butter Naan', 'Chese Burger', 'Ice Cream Shake']",LHH,55.0666666667,0.00013224976691
"[100, 141]","['DUKE WAFFY BISCUIT', 'Chicken Rice']",LL,67.5,0.00013224976691
"[128, 48]","['Chese Toast', 'BIS GD CASHEW @10']",HL,31.5,0.000125637278564
"[146, 130, 154]","['Butter Chicken', 'Masala Dosa', 'Ice Cream Shake']",HHH,119.466666667,0.000125637278564
"[182, 134]","['RED BULL', 'Plain Maggi']",LL,99.0,0.000125637278564
"[124, 187]","['Chese Burger', 'CHIPS']",HL,36.0,0.000125637278564
"[168, 156]","['BRT CAKES', 'DEW MIX']",LH,51.3,0.000125637278564
"[138, 76, 130]","['Paneer Franky', 'COKE MIX 600 ML', 'Masala Dosa']",HHH,70.9333333333,0.000125637278564
"[146, 170]","['Butter Chicken', 'REAL ']",HH,94.5,0.000125637278564
"[130, 155, 134]","['Masala Dosa', 'PEPSI 600ML', 'Plain Maggi']",HLL,58.8,0.000125637278564
"[129, 157]","['Plain Dosa', 'SLICE 600ML']",LL,43.2,0.000125637278564
"[146, 18]","['Butter Chicken', 'DAIRY MILK SILKY']",HL,126.0,0.000125637278564
"[171, 156]","['PULPY LEMON', 'DEW MIX']",LH,45.0,0.000125637278564
"[18, 135]","['DAIRY MILK SILKY', 'Fried Maggi']",LL,68.4,0.000125637278564
"[16, 156]","['PERK / DAIRY MILK', 'DEW MIX']",LH,31.5,0.000125637278564
"[100, 124]","['DUKE WAFFY BISCUIT', 'Chese Burger']",LH,54.0,0.000125637278564
"[20, 160]","['5*', 'BHELPURI']",LL,45.0,0.000125637278564
"[18, 148]","['DAIRY MILK SILKY', 'Tandury Chicken 1/2']",LH,130.5,0.000125637278564
"[175, 15]","['BRT CAKES', 'DAIRY MILK@35']",LL,47.7,0.000125637278564
"[151, 131]","['Butter Naan', 'Onion Masala Dosa']",LL,29.7,0.000125637278564
"[130, 50]","['Masala Dosa', 'BIS GD PISTA @20']",HL,36.9,0.000125637278564
"[138, 154, 135]","['Paneer Franky', 'Ice Cream Shake', 'Fried Maggi']",HHL,60.6666666667,0.000125637278564
"[159, 22]","['MYCAN', 'SNICKERS SNACK ']",LL,31.5,0.000125637278564
"[164, 132]","['KADHAI PANEER', 'Onion Uttapam']",HL,91.8,0.000125637278564
"[159, 167]","['MYCAN', 'LITTLE HEARTS']",LL,27.0,0.000125637278564
"[100, 188]","['DUKE WAFFY BISCUIT', 'SAMOSA CHAT']",LL,47.7,0.000125637278564
"[100, 105]","['DUKE WAFFY BISCUIT', 'DARK FANTASY@25']",LL,54.0,0.000125637278564
"[146, 76, 169]","['Butter Chicken', 'COKE MIX 600 ML', 'PULPY ORANGE']",HHH,133.466666667,0.000125637278564
"[164, 188]","['KADHAI PANEER', 'SAMOSA CHAT']",HL,89.1,0.000125637278564
"[164, 193]","['KADHAI PANEER', 'COKE CAN']",HL,89.1,0.000125637278564
"[177, 134]","['CHILLY CHICKEN ', 'Plain Maggi']",HL,99.0,0.000125637278564
"[76, 135, 134]","['COKE MIX 600 ML', 'Fried Maggi', 'Plain Maggi']",HLL,64.4,0.000125637278564
"[151, 132, 164]","['Butter Naan', 'Onion Uttapam', 'KADHAI PANEER']",LLH,106.4,0.000125637278564
"[146, 164, 155]","['Butter Chicken', 'KADHAI PANEER', 'PEPSI 600ML']",HHL,180.133333333,0.000125637278564
"[46, 123]","['BOURBONE@18', 'Pastry']",LL,23.4,0.000125637278564
"[159, 157]","['MYCAN', 'SLICE 600ML']",LL,46.8,0.000125637278564
"[167, 50]","['LITTLE HEARTS', 'BIS GD PISTA @20']",LL,27.0,0.000125637278564
"[76, 169, 141]","['COKE MIX 600 ML', 'PULPY ORANGE', 'Chicken Rice']",HHL,91.4666666667,0.000125637278564
"[15, 142, 76]","['DAIRY MILK@35', 'Chicken Sandwich', 'COKE MIX 600 ML']",LHH,86.8,0.000125637278564
"[151, 130, 169]","['Butter Naan', 'Masala Dosa', 'PULPY ORANGE']",LHH,54.1333333333,0.000125637278564
"[76, 167]","['COKE MIX 600 ML', 'LITTLE HEARTS']",HL,38.7,0.000125637278564
"[25, 135]","['CHCO PIE', 'Fried Maggi']",LL,27.9,0.000125637278564
"[146, 151, 170]","['Butter Chicken', 'Butter Naan', 'REAL ']",HLH,109.2,0.000125637278564
"[18, 139]","['DAIRY MILK SILKY', 'Veg Rice']",LL,68.4,0.000125637278564
"[76, 169, 22]","['COKE MIX 600 ML', 'PULPY ORANGE', 'SNICKERS SNACK ']",HHL,68.1333333333,0.000125637278564
"[19, 18]","['5* CRUNCHY', 'DAIRY MILK SILKY']",LL,67.5,0.000125637278564
"[18, 2]","['DAIRY MILK SILKY', 'Veg Petty']",LL,56.7,0.000125637278564
"[146, 151, 164, 155]","['Butter Chicken', 'Butter Naan', 'KADHAI PANEER', 'PEPSI 600ML']",HLHL,194.75,0.000125637278564
"[139, 187]","['Veg Rice', 'CHIPS']",LL,32.4,0.000125637278564
"[25, 141]","['CHCO PIE', 'Chicken Rice']",LL,45.0,0.000125637278564
"[128, 154, 163]","['Chese Toast', 'Ice Cream Shake', 'TROPICANA']",HHL,62.5333333333,0.000125637278564
"[15, 107, 169]","['DAIRY MILK@35', 'BINOG CHIP @10', 'PULPY ORANGE']",LHH,65.3333333333,0.000125637278564
"[188, 74]","['SAMOSA CHAT', 'COKE CAN 300 ML']",LL,38.7,0.000125637278564
"[19, 22]","['5* CRUNCHY', 'SNICKERS SNACK ']",LL,31.5,0.000125637278564
"[1, 12]","['Samosa', 'Pasta']",LH,33.3,0.000125637278564
"[128, 93, 134]","['Chese Toast', 'MAZZA PET 600 ML', 'Plain Maggi']",HLL,67.2,0.000125637278564
"[76, 190]","['COKE MIX 600 ML', 'OREO']",HL,43.2,0.000125637278564
"[128, 76, 100]","['Chese Toast', 'COKE MIX 600 ML', 'DUKE WAFFY BISCUIT']",HHL,86.8,0.000125637278564
"[128, 100, 154]","['Chese Toast', 'DUKE WAFFY BISCUIT', 'Ice Cream Shake']",HLH,76.5333333333,0.000125637278564
"[128, 154, 169, 134]","['Chese Toast', 'Ice Cream Shake', 'PULPY ORANGE', 'Plain Maggi']",HHHL,82.65,0.000125637278564
"[138, 193]","['Paneer Franky', 'COKE CAN']",HL,36.0,0.000125637278564
"[108, 171]","['BINOG CHIP @20', 'PULPY LEMON']",HL,36.0,0.000125637278564
"[108, 179]","['BINOG CHIP @20', 'MIX JUICE']",HL,38.7,0.000125637278564
"[128, 139, 12]","['Chese Toast', 'Veg Rice', 'Pasta']",HLH,70.9333333333,0.000125637278564
"[129, 130, 134]","['Plain Dosa', 'Masala Dosa', 'Plain Maggi']",LHL,48.5333333333,0.000125637278564
"[128, 169, 21]","['Chese Toast', 'PULPY ORANGE', 'BOURNVILLE']",HHL,74.6666666667,0.000125637278564
"[128, 74, 169]","['Chese Toast', 'COKE CAN 300 ML', 'PULPY ORANGE']",HLH,70.0,0.000125637278564
"[151, 12, 148]","['Butter Naan', 'Pasta', 'Tandury Chicken 1/2']",LHH,123.2,0.000125637278564
"[128, 18, 76]","['Chese Toast', 'DAIRY MILK SILKY', 'COKE MIX 600 ML']",HLH,105.466666667,0.000125637278564
"[154, 22, 169]","['Ice Cream Shake', 'SNICKERS SNACK ', 'PULPY ORANGE']",HLH,57.8666666667,0.000125637278564
"[176, 18]","['OREO', 'DAIRY MILK SILKY']",LL,76.5,0.000125637278564
"[14, 193]","['5STAR', 'COKE CAN']",LL,25.2,0.000125637278564
"[14, 21]","['5STAR', 'BOURNVILLE']",LL,36.0,0.000125637278564
"[177, 130]","['CHILLY CHICKEN ', 'Masala Dosa']",HH,104.4,0.000119024790219
"[159, 16]","['MYCAN', 'PERK / DAIRY MILK']",LL,22.5,0.000119024790219
"[108, 148]","['BINOG CHIP @20', 'Tandury Chicken 1/2']",HH,99.0,0.000119024790219
"[128, 138, 107]","['Chese Toast', 'Paneer Franky', 'BINOG CHIP @10']",HHH,53.2,0.000119024790219
"[168, 155]","['BRT CAKES', 'PEPSI 600ML']",LL,48.6,0.000119024790219
"[128, 151, 139]","['Chese Toast', 'Butter Naan', 'Veg Rice']",HLL,54.1333333333,0.000119024790219
"[130, 12, 134]","['Masala Dosa', 'Pasta', 'Plain Maggi']",HHL,61.6,0.000119024790219
"[76, 48]","['COKE MIX 600 ML', 'BIS GD CASHEW @10']",HL,38.7,0.000119024790219
"[128, 26, 107]","['Chese Toast', 'CAKE SANDWICH', 'BINOG CHIP @10']",HLH,37.3333333333,0.000119024790219
"[76, 45]","['COKE MIX 600 ML', 'BIS 50-50 @10']",HL,38.7,0.000119024790219
"[128, 169, 140]","['Chese Toast', 'PULPY ORANGE', 'Egg Rice']",HHL,70.9333333333,0.000119024790219
"[138, 20]","['Paneer Franky', '5*']",HL,42.3,0.000119024790219
"[128, 169, 141]","['Chese Toast', 'PULPY ORANGE', 'Chicken Rice']",HHL,84.0,0.000119024790219
"[100, 139]","['DUKE WAFFY BISCUIT', 'Veg Rice']",LL,50.4,0.000119024790219
"[161, 16]","['SINGLE SCOOP', 'PERK / DAIRY MILK']",LL,15.3,0.000119024790219
"[138, 124, 154]","['Paneer Franky', 'Chese Burger', 'Ice Cream Shake']",HHH,64.4,0.000119024790219
"[176, 130]","['OREO', 'Masala Dosa']",LH,45.9,0.000119024790219
"[76, 108, 169]","['COKE MIX 600 ML', 'BINOG CHIP @20', 'PULPY ORANGE']",HHH,72.8,0.000119024790219
"[76, 124, 154]","['COKE MIX 600 ML', 'Chese Burger', 'Ice Cream Shake']",HHH,74.6666666667,0.000119024790219
"[129, 160]","['Plain Dosa', 'BHELPURI']",LL,36.9,0.000119024790219
"[155, 124, 154]","['PEPSI 600ML', 'Chese Burger', 'Ice Cream Shake']",LHH,69.0666666667,0.000119024790219
"[18, 124]","['DAIRY MILK SILKY', 'Chese Burger']",LH,72.0,0.000119024790219
"[146, 151, 188]","['Butter Chicken', 'Butter Naan', 'SAMOSA CHAT']",HLL,107.333333333,0.000119024790219
"[146, 76, 142]","['Butter Chicken', 'COKE MIX 600 ML', 'Chicken Sandwich']",HHH,133.466666667,0.000119024790219
"[107, 184]","['BINOG CHIP @10', 'DAIRY MILK']",HL,31.5,0.000119024790219
"[188, 155]","['SAMOSA CHAT', 'PEPSI 600ML']",LL,40.5,0.000119024790219
"[131, 169]","['Onion Masala Dosa', 'PULPY ORANGE']",LH,41.4,0.000119024790219
"[18, 157]","['DAIRY MILK SILKY', 'SLICE 600ML']",LL,78.3,0.000119024790219
"[154, 184]","['Ice Cream Shake', 'DAIRY MILK']",HL,42.3,0.000119024790219
"[146, 151, 130, 154]","['Butter Chicken', 'Butter Naan', 'Masala Dosa', 'Ice Cream Shake']",HLHH,133.0,0.000119024790219
"[146, 151, 18]","['Butter Chicken', 'Butter Naan', 'DAIRY MILK SILKY']",HLL,141.866666667,0.000119024790219
"[151, 164, 154, 156]","['Butter Naan', 'KADHAI PANEER', 'Ice Cream Shake', 'DEW MIX']",LHHH,137.75,0.000119024790219
"[76, 107, 134]","['COKE MIX 600 ML', 'BINOG CHIP @10', 'Plain Maggi']",HHL,54.1333333333,0.000119024790219
"[76, 154, 140]","['COKE MIX 600 ML', 'Ice Cream Shake', 'Egg Rice']",HHL,75.6,0.000119024790219
"[146, 164, 177]","['Butter Chicken', 'KADHAI PANEER', 'CHILLY CHICKEN ']",HHH,243.6,0.000119024790219
"[129, 169, 134]","['Plain Dosa', 'PULPY ORANGE', 'Plain Maggi']",LHL,52.2666666667,0.000119024790219
"[93, 20]","['MAZZA PET 600 ML', '5*']",LL,51.3,0.000119024790219
"[132, 139]","['Onion Uttapam', 'Veg Rice']",LL,37.8,0.000119024790219
"[167, 134]","['LITTLE HEARTS', 'Plain Maggi']",LL,22.5,0.000119024790219
"[46, 108]","['BOURBONE@18', 'BINOG CHIP @20']",LH,34.2,0.000119024790219
"[108, 51]","['BINOG CHIP @20', 'BIS JAM TREAT @15']",HL,31.5,0.000119024790219
"[164, 26]","['KADHAI PANEER', 'CAKE SANDWICH']",HL,77.4,0.000119024790219
"[146, 132]","['Butter Chicken', 'Onion Uttapam']",HL,95.4,0.000119024790219
"[159, 15]","['MYCAN', 'DAIRY MILK@35']",LL,49.5,0.000119024790219
"[167, 51]","['LITTLE HEARTS', 'BIS JAM TREAT @15']",LL,22.5,0.000119024790219
"[76, 186]","['COKE MIX 600 ML', 'CHI SOOP']",HL,45.9,0.000119024790219
"[128, 2, 154]","['Chese Toast', 'Veg Petty', 'Ice Cream Shake']",HLH,51.3333333333,0.000119024790219
"[151, 130, 148]","['Butter Naan', 'Masala Dosa', 'Tandury Chicken 1/2']",LHH,114.8,0.000119024790219
"[151, 155, 156]","['Butter Naan', 'PEPSI 600ML', 'DEW MIX']",LLH,64.4,0.000119024790219
"[155, 105]","['PEPSI 600ML', 'DARK FANTASY@25']",LL,46.8,0.000119024790219
"[12, 173]","['Pasta', 'FUNGAMA']",HL,67.5,0.000119024790219
"[130, 142, 154]","['Masala Dosa', 'Chicken Sandwich', 'Ice Cream Shake']",HHH,63.4666666667,0.000119024790219
"[151, 164, 193]","['Butter Naan', 'KADHAI PANEER', 'COKE CAN']",LHL,103.6,0.000119024790219
"[151, 139, 130]","['Butter Naan', 'Veg Rice', 'Masala Dosa']",LLH,50.4,0.000119024790219
"[176, 2]","['OREO', 'Veg Petty']",LL,34.2,0.000119024790219
"[151, 164, 26]","['Butter Naan', 'KADHAI PANEER', 'CAKE SANDWICH']",LHL,91.4666666667,0.000119024790219
"[175, 187]","['BRT CAKES', 'CHIPS']",LL,29.7,0.000119024790219
"[164, 18]","['KADHAI PANEER', 'DAIRY MILK SILKY']",HL,122.4,0.000119024790219
"[128, 159, 154]","['Chese Toast', 'MYCAN', 'Ice Cream Shake']",HLH,62.5333333333,0.000119024790219
"[136, 134]","['Paneer Maggi', 'Plain Maggi']",LL,36.0,0.000119024790219
"[74, 161]","['COKE CAN 300 ML', 'SINGLE SCOOP']",LL,33.3,0.000119024790219
"[160, 141]","['BHELPURI', 'Chicken Rice']",LL,58.5,0.000119024790219
"[155, 169, 134]","['PEPSI 600ML', 'PULPY ORANGE', 'Plain Maggi']",LHL,62.5333333333,0.000119024790219
